alloy_name,elastic_modulus,composition,phases,yield_strength,ultimate_strength,hardness,elongation,density,mixing_entropy,mixing_enthalpy,valence_electron,year,notes,source
Li2AgHg,26.234353687601704,,,,,,,8.270531853513921,,,,,,Materials Project
Ba3SbAs,26.28205250141016,,,,,,,3.692311515291748,,,,,,Materials Project
KNa2Bi,26.367171475447872,,,,,,,4.000901202523468,,,,,,Materials Project
Li2CuS2,26.51383828743569,,,,,,,2.582957824790304,,,,,,Materials Project
Yb3InC,26.75254870560969,,,,,,,9.80982059429727,,,,,,Materials Project
BaIrF6,26.768427349858595,,,,,,,6.278066128788799,,,,,,Materials Project
LiNdHg2,26.8741324983139,,,,,,,9.709893409495225,,,,,,Materials Project
NdBiAu2,26.948926909108675,,,,,,,12.653190212830625,,,,,,Materials Project
NdAgAu2,26.95680842332869,,,,,,,12.392187231070215,,,,,,Materials Project
Sm3InC,26.96505061205273,,,,,,,5.152648080441193,,,,,,Materials Project
CoCrFeNi2.1Nb0,27.0,,,,,,,,11.0061902267445,-3.69140220549119,8.62744,,,DOE/OSTI
CsHgCl3,27.00186671810204,,,,,,,4.631304596224877,,,,,,Materials Project
LiScI3,27.058161016810704,,,,,,,4.41588947498251,,,,,,Materials Project
TaNi2Te3,27.17577886817577,,,,,,,7.923500166289438,,,,,,Materials Project
V2NiSe4,27.43693051865118,,,,,,,5.995732954623967,,,,,,Materials Project
Nd3AlN,27.440094561557267,,,,,,,4.626233406968918,,,,,,Materials Project
Cu2OF2,27.455024061597683,,,,,,,3.802159751787549,,,,,,Materials Project
MnSbRh,27.50387416334059,,,,,,,8.47245284163674,,,,,,Materials Project
NpIO,27.728114409274934,,,,,,,8.137685268709907,,,,,,Materials Project
LiPrHg2,28.00334081672656,,,,,,,9.464312201306118,,,,,,Materials Project
Te2Mo3W(Se2S)2,28.09763820588138,,,,,,,4.976572418378567,,,,,,Materials Project
CsAgBr3,28.199553966234568,,,,,,,5.012776206807697,,,,,,Materials Project
Na2CdPb,28.345863136581173,,,,,,,6.091302129865909,,,,,,Materials Project
ZrTiTe4,28.40547595097594,,,,,,,5.889721682288764,,,,,,Materials Project
YbGaPd2,28.46521735621965,,,,,,,11.05589708803185,,,,,,Materials Project
BaTaS3,28.522366027962143,,,,,,,5.773115876741495,,,,,,Materials Project
Cs2CuF4,28.59092043769855,,,,,,,5.107720730698676,,,,,,Materials Project
Ta2PdS6,28.60256527381261,,,,,,,5.951559358285075,,,,,,Materials Project
AcMgTl2,28.77158327836158,,,,,,,9.226817152387888,,,,,,Materials Project
Cs2AgF4,28.780943563827204,,,,,,,5.174919903041014,,,,,,Materials Project
Ba6Tl2NCl,29.138259078977548,,,,,,,5.278870836294444,,,,,,Materials Project
AlPd5I2,29.21318788684843,,,,,,,8.009002168026074,,,,,,Materials Project
HoMgTl2,29.215148985130988,,,,,,,9.631162018513429,,,,,,Materials Project
Y2MgCu2,29.24091193382427,,,,,,,5.075788384466986,,,,,,Materials Project
AcTlAu2,29.272153123170487,,,,,,,13.191265708046576,,,,,,Materials Project
Cu(AsO2)2,29.288119783097017,,,,,,,4.133576866580498,,,,,,Materials Project
Nd3GaN,29.44232620846337,,,,,,,5.140391998742205,,,,,,Materials Project
DyMgTl2,29.51052837423313,,,,,,,9.539596880635523,,,,,,Materials Project
Sm3AlN,29.51279867784784,,,,,,,4.99683806206286,,,,,,Materials Project
PmBiPd2,29.560821495601274,,,,,,,11.055097420439036,,,,,,Materials Project
CaMgTl2,29.700944396574936,,,,,,,7.573012899544806,,,,,,Materials Project
NaCaTl2,29.7194526117903,,,,,,,7.12888769671839,,,,,,Materials Project
CsCaO3,29.844989918881453,,,,,,,3.568680556996517,,,,,,Materials Project
AcAg2Sn,29.856513915501807,,,,,,,9.245002062933622,,,,,,Materials Project
BaNbS3,29.87631828269588,,,,,,,4.514803365910806,,,,,,Materials Project
LiCa2Cd,30.07704940596928,,,,,,,2.853731643778134,,,,,,Materials Project
Cu2WSe4,30.089522053829587,,,,,,,6.097153736070272,,,,,,Materials Project
MnSnPt,30.43985287754219,,,,,,,10.640261395606204,,,,,,Materials Project
LiSmHg2,30.61298465798948,,,,,,,10.117393744389169,,,,,,Materials Project
PmAgAu2,30.918780999383102,,,,,,,12.614631360489462,,,,,,Materials Project
Sr6In2NF,30.95765100100848,,,,,,,4.334968473539797,,,,,,Materials Project
TbBPd3,30.963647512790256,,,,,,,10.017996233431402,,,,,,Materials Project
KAgCl3,30.98537589248216,,,,,,,3.118769564951972,,,,,,Materials Project
Ga2FeS4,30.99885257045744,,,,,,,3.734023434236822,,,,,,Materials Project
TaHgS2,31.059992129049,,,,,,,7.714299167770317,,,,,,Materials Project
Tl(CuTe)2,31.127244094488187,,,,,,,7.81782197426794,,,,,,Materials Project
HfTaTiV,31.19999999999999,,,,,,,,,,,,,Refractory HEA Elastic Constants
LiPmHg2,31.246839490493443,,,,,,,9.907645477831789,,,,,,Materials Project
YbCdHg2,31.42673159712995,,,,,,,12.904340870579317,,,,,,Materials Project
Bi2Pd3Se2,31.555802511443467,,,,,,,9.519506764525913,,,,,,Materials Project
RbInO3,31.58789446301856,,,,,,,4.992028227764626,,,,,,Materials Project
Ca3BiP,31.696128767925074,,,,,,,3.033958099348518,,,,,,Materials Project
YbTl2Cd,31.70678198316676,,,,,,,11.49666966623761,,,,,,Materials Project
VFeSb,31.71065703042401,,,,,,,6.76665739768849,,,,,,Materials Project
NaYbS2,31.853729082408048,,,,,,,4.98942022363453,,,,,,Materials Project
Li2PbAu,31.88888559579762,,,,,,,9.439296103956698,,,,,,Materials Project
Li2CdPb,31.893840650180604,,,,,,,6.908433369188469,,,,,,Materials Project
Tb3TlC,32.10678236003316,,,,,,,6.414129048854041,,,,,,Materials Project
Ca(AlGa)2,32.21618336625861,,,,,,,3.928291981115839,,,,,,Materials Project
EuCdHg2,32.28000269721368,,,,,,,11.036569995944086,,,,,,Materials Project
LaInHg2,32.29109036841728,,,,,,,10.47886711344115,,,,,,Materials Project
TaTe5Pt,32.305917526995,,,,,,,8.153570544441033,,,,,,Materials Project
TiClO,32.408180328876966,,,,,,,3.092474823149675,,,,,,Materials Project
KMnSb,32.45810025678241,,,,,,,3.961367163118894,,,,,,Materials Project
Ca3BiAs,32.53028008873499,,,,,,,3.3692876864729,,,,,,Materials Project
PmGaAg2,32.56513747764504,,,,,,,8.423403648067891,,,,,,Materials Project
CaCdHg2,32.62373602199104,,,,,,,9.634459554219571,,,,,,Materials Project
LaAgHg2,32.6263951753924,,,,,,,11.049522532950933,,,,,,Materials Project
Li2CdHg,32.653620299672774,,,,,,,7.752347823082345,,,,,,Materials Project
LiCa2Hg,32.76477669196955,,,,,,,4.275132897984118,,,,,,Materials Project
RbAgCl3,32.76532516940768,,,,,,,3.781122282085564,,,,,,Materials Project
NaSnSb,32.805405788694145,,,,,,,4.586516015058827,,,,,,Materials Project
Dy3TlC,32.861240001486216,,,,,,,6.608646309530647,,,,,,Materials Project
LiHg2Pd,32.94870769160521,,,,,,,12.074399107147007,,,,,,Materials Project
ThGaAu2,32.95436998280505,,,,,,,13.313010277987452,,,,,,Materials Project
PrBiPd2,32.96494134179511,,,,,,,10.445126834965816,,,,,,Materials Project
TePdI,33.10347727716461,,,,,,,6.543063261552596,,,,,,Materials Project
NaMgTl2,33.23175379714432,,,,,,,7.538529937836725,,,,,,Materials Project
Li2CdAu,33.36162695854263,,,,,,,8.588973880142461,,,,,,Materials Project
NaAcTl2,33.38954919772476,,,,,,,8.740491069186007,,,,,,Materials Project
InGaTe2,33.67844209894453,,,,,,,5.831028077049496,,,,,,Materials Project
NaMnBi,33.778878299850575,,,,,,,5.977609458832962,,,,,,Materials Project
Cs2NaMgF6,33.887707986382885,,,,,,,4.062205253357805,,,,,,Materials Project
SmHgAu2,33.90359570039243,,,,,,,14.208584794824803,,,,,,Materials Project
TbCdAg2,34.02484021854834,,,,,,,9.651709351387996,,,,,,Materials Project
K(CuSe)2,34.06663512739482,,,,,,,5.029131940225473,,,,,,Materials Project
Ho3TlC,34.09939507027373,,,,,,,6.800822018465468,,,,,,Materials Project
Er3InC,34.148538694193235,,,,,,,6.159974741033247,,,,,,Materials Project
NaLi2Pb,34.264552345666644,,,,,,,4.638487224331075,,,,,,Materials Project
LiMgTl2,34.37180328631671,,,,,,,8.043777557535172,,,,,,Materials Project
CuAuF5,34.38570989117246,,,,,,,6.202927711327081,,,,,,Materials Project
Sr3BiSb,34.3957943259912,,,,,,,4.208964484504038,,,,,,Materials Project
Li6SbS2,34.512134483198096,,,,,,,2.381000664992235,,,,,,Materials Project
RbCuBr3,34.52952624070305,,,,,,,4.741269884208399,,,,,,Materials Project
KTeAu,34.53353770646531,,,,,,,6.400602254584412,,,,,,Materials Project
NaPmTe2,34.630801093545216,,,,,,,6.016081530465223,,,,,,Materials Project
LiYHg2,34.66028270206951,,,,,,,9.3795727504449,,,,,,Materials Project
LaMgTl,34.731332236704766,,,,,,,6.609976164337715,,,,,,Materials Project
PaAlAu2,34.76606367157769,,,,,,,13.353813648702706,,,,,,Materials Project
Cs2KPbF6,34.77209146295438,,,,,,,4.518670704676017,,,,,,Materials Project
SmAgAu2,34.80573158633599,,,,,,,12.851789794351834,,,,,,Materials Project
Sr(ZnSb)2,34.87897637681993,,,,,,,5.61930711027997,,,,,,Materials Project
DyMgAg2,34.87913040153695,,,,,,,7.999333548379227,,,,,,Materials Project
CaYMg6,34.89728387492335,,,,,,,2.198798708633691,,,,,,Materials Project
La2IrAu,35.06377594363918,,,,,,,11.034898197835924,,,,,,Materials Project
HfNbTiZr,35.10000000000001,,,,,,,,,,,,,Refractory HEA Elastic Constants
CuH10SO9,35.196357575020805,,,,,,,2.271648404325002,,,,,,Materials Project
RbTbO3,35.227754139539655,,,,,,,5.205596950118302,,,,,,Materials Project
Ag(Mo3Se4)2,35.24815176624792,,,,,,,6.916088833517201,,,,,,Materials Project
LaBiAu2,35.28675463638705,,,,,,,12.178262605816805,,,,,,Materials Project
Ca3BiSb,35.335439489367104,,,,,,,3.721415300090632,,,,,,Materials Project
Er3TlC,35.37771954058999,,,,,,,6.913657358469097,,,,,,Materials Project
LiMg2Tl,35.47066390760171,,,,,,,5.022909217442771,,,,,,Materials Project
Ti2Te2P,35.50160431682405,,,,,,,5.526176655507081,,,,,,Materials Project
Tl(NiSe)2,35.556462406540966,,,,,,,7.816846231881057,,,,,,Materials Project
Ca(MnBi)2,35.668120978505364,,,,,,,6.58274693199367,,,,,,Materials Project
Ti2AlFe,35.67449744151373,,,,,,,5.16108470173437,,,,,,Materials Project
MgOsO3,35.74342824176501,,,,,,,7.25514550317498,,,,,,Materials Project
TiCuHg2,35.83952995662045,,,,,,,11.852244298378745,,,,,,Materials Project
YbPrPd2,35.9039053077161,,,,,,,9.870699674677178,,,,,,Materials Project
AlCoCrCuNiTi,36.0,,BCC,,1495.0,,8,6.4,,,,,,Gorsse
AlCoCrCuNiTiY0.5,36.0,,Im,,1025.0,,3,6.1,,,,,,Gorsse
NaCdSb,36.01719475868805,,,,,,,5.272999519353679,,,,,,Materials Project
NaLiO3,36.040612900650856,,,,,,,2.289246331384625,,,,,,Materials Project
Tm3TlC,36.123225520764,,,,,,,7.091993122080632,,,,,,Materials Project
PmAlCu2,36.15453097462841,,,,,,,7.12912681073864,,,,,,Materials Project
Sr2Cu(BrO)2,36.16455257514863,,,,,,,4.735093032138266,,,,,,Materials Project
Li2TlPd,36.26255183734049,,,,,,,8.744194785037257,,,,,,Materials Project
Li2MgTl,36.30027959213677,,,,,,,5.473203009218278,,,,,,Materials Project
NaCa2Tl,36.3380350276124,,,,,,,4.193833592039805,,,,,,Materials Project
HoErTl2,36.34188808879834,,,,,,,11.711137094777149,,,,,,Materials Project
Ba(AlSi)2,36.398055624332,,,,,,,3.536707393169054,,,,,,Materials Project
Li2AgPb,36.40934140112909,,,,,,,7.322156273618548,,,,,,Materials Project
MnSbAu,36.483523982996914,,,,,,,9.205391850104396,,,,,,Materials Project
LiCa2Tl,36.60788152457416,,,,,,,4.265072113678694,,,,,,Materials Project
TiBrO,36.6811870383138,,,,,,,4.21556432523992,,,,,,Materials Project
Tl(Cu3S2)2,36.69094232290748,,,,,,,6.379934701979897,,,,,,Materials Project
KHgAs,36.78381272575716,,,,,,,5.798775129868338,,,,,,Materials Project
MgBiF6,36.82617528816419,,,,,,,5.086314238898317,,,,,,Materials Project
Pr3GaC,36.83975123357588,,,,,,,4.933520156043145,,,,,,Materials Project
AlCoCrCuNiTiY,37.0,,Im,,1192.0,,4,5.8,,,,,,Gorsse
KTiF4,37.0121320270663,,,,,,,2.621683480462795,,,,,,Materials Project
Ac2CuSn,37.07154052423058,,,,,,,8.371543611775841,,,,,,Materials Project
Ca6In2NF,37.10180389719917,,,,,,,3.38117317140481,,,,,,Materials Project
Ta3SiTe6,37.2792553966489,,,,,,,8.168223632617151,,,,,,Materials Project
SrSn3Pd,37.28046495936206,,,,,,,6.927141914522925,,,,,,Materials Project
Ac2NiGe,37.36137990021383,,,,,,,8.81890449891407,,,,,,Materials Project
AcMgHg2,37.37332474961551,,,,,,,9.905053371936065,,,,,,Materials Project
Sr2LiPt,37.383084721663565,,,,,,,5.657799863569536,,,,,,Materials Project
LiMnSb,37.398491487085145,,,,,,,4.566549400165999,,,,,,Materials Project
SmCdHg2,37.55867769408147,,,,,,,11.667169350816614,,,,,,Materials Project
YMgAg2,37.564048871256205,,,,,,,6.482849972262653,,,,,,Materials Project
Ge2Sb2Te5,37.57004060004662,,,,,,,6.013807771165063,,,,,,Materials Project
FeAgTe2,37.716081961432096,,,,,,,7.204341325625903,,,,,,Materials Project
Hf2NbW,37.74000000000001,,,,,,,,,,,,,Refractory HEA Elastic Constants
Na5Co2S5,37.752786295035975,,,,,,,2.682854917730745,,,,,,Materials Project
TlTe3Pt2,37.80690480297749,,,,,,,9.738981128094157,,,,,,Materials Project
Tb3AlC,37.848167501894544,,,,,,,5.518039521550573,,,,,,Materials Project
Sr(CuSb)2,37.94076203409992,,,,,,,6.783514785812544,,,,,,Materials Project
Na5OsN4,37.98633505808845,,,,,,,3.685538276496224,,,,,,Materials Project
AlCoCrCuNiTiY0.8,38.0,,Im,,1325.0,,5,5.9,,,,,,Gorsse
TiNbS4,38.04780210385313,,,,,,,3.672663031090118,,,,,,Materials Project
Nb2TiZr,38.19000000000001,,,,,,,,,,,,,Refractory HEA Elastic Constants
AgAsS,38.266461003850985,,,,,,,4.876732488134934,,,,,,Materials Project
Li2AcTl,38.30371569548459,,,,,,,7.588996202234936,,,,,,Materials Project
FeAgS2,38.31444681946788,,,,,,,4.659218269464144,,,,,,Materials Project
Ca(ZnSb)2,38.38912742891076,,,,,,,5.377244839586339,,,,,,Materials Project
Li2InSn,38.42915034521629,,,,,,,5.253778828571017,,,,,,Materials Project
Li2HgPd,38.5054968807662,,,,,,,9.014706298127985,,,,,,Materials Project
MnCoS,38.51748914669847,,,,,,,6.021095870706779,,,,,,Materials Project
Na2ZnGe,38.59966781284107,,,,,,,3.350358780874405,,,,,,Materials Project
AcMgCd2,38.81311704091799,,,,,,,7.12402075752759,,,,,,Materials Project
CeAlAg2,38.88329447188919,,,,,,,7.422763959969616,,,,,,Materials Project
LaCdHg2,38.91680691273612,,,,,,,10.731355169541716,,,,,,Materials Project
HoTmTl2,38.9220450541368,,,,,,,11.803883078152776,,,,,,Materials Project
Li2MgPb,38.95861550170432,,,,,,,5.323622159466547,,,,,,Materials Project
KCu4Se3,38.96944172735977,,,,,,,5.554192308938666,,,,,,Materials Project
KMg6V,39.04554948865518,,,,,,,1.923736725371009,,,,,,Materials Project
NaCa2In,39.11739064880192,,,,,,,2.898233628721891,,,,,,Materials Project
UBrN,39.14553181637123,,,,,,,8.424685594237694,,,,,,Materials Project
Sr2TlCd,39.16130638806356,,,,,,,6.166060667331637,,,,,,Materials Project
Sc2MnSi,39.374420946044665,,,,,,,4.424668912555123,,,,,,Materials Project
NbTaVTiZr,39.38999999999999,,,,,,,,,,,,,Refractory HEA Elastic Constants
Tl(CuSe)2,39.40191549295775,,,,,,,7.684715349562913,,,,,,Materials Project
NaSmHg2,39.41174544399063,,,,,,,9.634772505069826,,,,,,Materials Project
RbBeO3,39.45784963222941,,,,,,,4.046856990886123,,,,,,Materials Project
HgPtO2,39.48060825281346,,,,,,,10.33159453202636,,,,,,Materials Project
InAgSe2,39.48265496049166,,,,,,,5.631035554113998,,,,,,Materials Project
NaPmHg2,39.487812791013305,,,,,,,9.43660619017206,,,,,,Materials Project
Cd2AgAu,39.49276550022002,,,,,,,11.666876883907474,,,,,,Materials Project
NbTi2Zr,39.71000000000001,,,,,,,,,,,,,Refractory HEA Elastic Constants
NaPrHg2,39.80071386793465,,,,,,,9.07047221355911,,,,,,Materials Project
YbHgPb,39.82505839972289,,,,,,,12.653641552378096,,,,,,Materials Project
Sr2CdIn,39.85200681775141,,,,,,,5.025216483114133,,,,,,Materials Project
CsCu4Se3,39.91247959135411,,,,,,,6.149064032923495,,,,,,Materials Project
NaAc2Sn,39.92745315655155,,,,,,,7.0726898174020985,,,,,,Materials Project
NaNdHg2,39.92790764121949,,,,,,,9.273211556802368,,,,,,Materials Project
CuHgO2,39.96526553019924,,,,,,,8.313315928944172,,,,,,Materials Project
